#lat_deg,#lon_deg,#clean_adm2,#water_source_category,#water_tech_category,#install_year,#management_clean,#subjective_quality,water_point_population,local_population_1km,crucialness_score
5.9845327,8.0249118,Abi,Well,Hand Pump,NA,Community Management,No because of Taste,0,0,NA
6.7867467,5.5950183000000004,Ose,Well,Mechanized Pump,2006,Direct Government Operation,Acceptable quality,993,4023,0.24683072334079
6.44217,4.8923267,Ese-Odo,Well,Mechanized Pump,2004,NA,No because of Odour,4879,13978,0.349048504793246
6.260995,7.9157733,Ezza North,Well,Hand Pump,NA,Community Management,Acceptable quality,0,0,NA
6.5116017,6.2379317,Igueben,Well,Mechanized Pump,2000,Other,Acceptable quality,842,1757,0.479225953329539
6.6910796,6.9542463,Ayamelum,Well,Hand Pump,2012,NA,No because of Colour,0,0,NA
6.4242783,8.75528,Boki,Well,Mechanized Pump,2004,Direct Government Operation,Acceptable quality,526,2791,0.188462916517377
6.5386017,4.3407583,Ogun Waterside,Well,Mechanized Pump,NA,NA,Acceptable quality,289,3539,0.081661486295564
6.7084691,3.243391,Ado Odo/Ota,Well,Mechanized Pump,1981,NA,Acceptable quality,1110,2531,0.438561833267483
6.8557118,9.0001642,Vande Ikya,Well,Hand Pump,NA,NA,Acceptable quality,881,2156,0.408627087198516
5.7334317,8.04113,Biase,Well,Hand Pump,1992,NA,No because of Taste,1697,10583,0.160351507134083
6.1138292,7.8283723,Onicha,Well,Hand Pump,NA,Community Management,No because of Odour,0,0,NA
6.8131417,6.4102983,Esan North-East,Well,Mechanized Pump,NA,Other,Acceptable quality,1358,1358,1
6.4254758,2.7143312,Badagry,Well,Mechanized Pump,2009,Community Management,Acceptable quality,2359,2359,1
6.0074167,8.7445,Ikom,Well,Mechanized Pump,2014,Community Management,Acceptable quality,2891,2891,1
6.678385,3.9830917,Epe,Well,Mechanized Pump,2009,NA,Acceptable quality,1299,7716,0.168351477449456
6.5067983,4.3866683,Ogun Waterside,Well,Mechanized Pump,NA,NA,No because of Taste,0,0,NA
6.4165,7.97476,Ohaukwu,Well,Mechanized Pump,NA,NA,Acceptable quality,37,37,1
5.0154648,8.2586974,Odukpani,Well,Hand Pump,NA,NA,No because of Odour,917,917,1
6.1760133,6.9702412,Njikoka,Well,Hand Pump,2008,Community Management,No because of Taste,5505,8643,0.636931620964943
6.1465487,6.7837614,Anambra East,Well,Mechanized Pump,2007,NA,No because of Taste,171,632,0.270569620253165
6.8556567,3.8941383,Odogbolu,Well,Mechanized Pump,NA,NA,Acceptable quality,6119,6841,0.894459874287385
5.6459574,8.0891932,Biase,Well,Hand Pump,2007,Community Management,No because of Taste,9435,9435,1
6.0071204,8.0124423,Ikwo,Well,Hand Pump,NA,Community Management,No because of Colour,0,0,NA
6.2662357,7.7274603,Ishielu,Well,Hand Pump,NA,Direct Government Operation,Acceptable quality,72,419,0.171837708830549
6.7524817,8.9713983,Bekwarra,Well,Mechanized Pump,NA,NA,Acceptable quality,546,1248,0.4375
6.5831553,2.9321193,Ado Odo/Ota,Well,Mechanized Pump,2014,Community Management,Acceptable quality,401,1456,0.275412087912088
6.9577067,4.8554467,Ondo West,Well,Mechanized Pump,2005,Other,Acceptable quality,595,1687,0.352697095435685
6.3612983,5.6236483,Ikpoba-Okha,Well,Mechanized Pump,NA,NA,Acceptable quality,185,1844,0.100325379609544
6.5123967,6.9624705,Ayamelum,Well,Mechanized Pump,NA,Other,Acceptable quality,10561,10561,1
6.7878817,5.596695,Ose,Well,Mechanized Pump,2012,NA,Acceptable quality,530,1750,0.302857142857143
6.2232273,7.2953675,Udi,Well,Mechanized Pump,NA,NA,Acceptable quality,19,19,1
6.008585,7.899835,Onicha,Well,Hand Pump,NA,Community Management,Acceptable quality,0,0,NA
6.1779483,8.0434717,Abakaliki,Well,Hand Pump,NA,NA,Acceptable quality,0,0,NA
6.2079517,6.910245,Oyi,Well,Mechanized Pump,NA,NA,Acceptable quality,292,620,0.470967741935484
6.0074216,8.0076873,Onicha,Well,Hand Pump,NA,Community Management,Acceptable quality,0,0,NA
7.3770142,3.2572644,Ibarapa Central,Well,Hand Pump,NA,Direct Government Operation,Acceptable quality,70,90,0.777777777777778
6.6448867,8.883625,Bekwarra,Well,Mechanized Pump,2012,Direct Government Operation,Acceptable quality,348,1156,0.301038062283737
6.164965,6.8912433,Dunukofia,Well,Mechanized Pump,2014,NA,Acceptable quality,14499,14499,1
5.9645667,8.78162,Etung,Well,Mechanized Pump,NA,Community Management,Acceptable quality,2378,2378,1
6.4172367,4.0867167,Ibeju-Lekki,Well,Mechanized Pump,2007,NA,No because of Odour,358,4792,0.074707846410684
6.3067433,5.64765,Ikpoba-Okha,Well,Mechanized Pump,NA,School Management,Acceptable quality,1831,5354,0.34198729921554
6.45556,7.9140917,Ishielu,Well,Hand Pump,NA,Community Management,Acceptable quality,30,74,0.405405405405405
6.6049043,3.3019583,Ikeja,Well,Mechanized Pump,2012,NA,Acceptable quality,0,0,NA
6.1275467,8.6164,Ikom,Well,Hand Pump,NA,Community Management,No because of Taste,317,684,0.463450292397661
6.12047,8.6919133,Ikom,Well,Mechanized Pump,2009,NA,No because of Taste,4704,4704,1
6.3370683,5.6224217,Ikpoba-Okha,Well,Mechanized Pump,NA,NA,Acceptable quality,16,183,0.087431693989071
6.2351933,8.6697333,Ikom,Well,Hand Pump,2011,Direct Government Operation,Acceptable quality,1198,2668,0.449025487256372
6.988515,5.1865667,Idanre,Well,Mechanized Pump,2014,Direct Government Operation,No because of Taste,1753,1753,1
6.77896,2.7944933,Ipokia,Well,Mechanized Pump,2008,Community Management,Acceptable quality,6243,6243,1
6.0326617,7.72206,Ohaozara,Well,Hand Pump,NA,NA,Acceptable quality,572,1987,0.287871162556618
5.0494323,8.3634923,Akpabuyo,Well,Mechanized Pump,NA,Other,No because of Taste,2714,7765,0.349517063747585
6.3323867,6.040045,Uhunmwonde,Well,Mechanized Pump,2009,Community Management,No because of Colour,45,57,0.789473684210526
6.1493964,8.0244383,Ezza South,Well,Hand Pump,NA,NA,No because of Taste,0,0,NA
6.2934461,8.0817609,Abakaliki,Well,Hand Pump,NA,NA,Acceptable quality,925,1351,0.684678016284234
6.9340267,3.9185617,Ijebu North,Well,Mechanized Pump,NA,NA,Acceptable quality,12133,22481,0.53970019127263
6.9404733,3.833795,Ijebu North,Well,Mechanized Pump,NA,NA,Acceptable quality,241,1155,0.208658008658009
6.2114328,6.95122,Dunukofia,Well,Mechanized Pump,2013,NA,Acceptable quality,1154,3622,0.318608503589177
6.051321,7.7480674,Ohaozara,Well,Hand Pump,NA,Community Management,No because of Taste,40,315,0.126984126984127
6.7714628,7.8158486,Isi-Uzo,Well,Hand Pump,NA,NA,No because of Taste,4176,4176,1
6.5781199,6.0109,Uhunmwonde,Well,Mechanized Pump,2014,NA,Acceptable quality,384,384,1
6.4683878,7.8868258,Ishielu,Well,Hand Pump,NA,Community Management,Acceptable quality,8,24,0.333333333333333
6.4588407,6.9991798,Ayamelum,Well,Mechanized Pump,NA,NA,Acceptable quality,0,0,NA
6.3365111,7.5777883,Nkanu West,Well,Hand Pump,2002,NA,Acceptable quality,1232,3946,0.312214901165737
6.3334737,6.833846,Anambra East,Well,Hand Pump,2013,NA,Acceptable quality,193,514,0.375486381322957
6.5382716,3.0635395,Ado Odo/Ota,Well,Mechanized Pump,NA,NA,Acceptable quality,2198,2198,1
6.2040193,6.9645413,Njikoka,Well,Hand Pump,2010,Direct Government Operation,Acceptable quality,623,1768,0.35237556561086
6.5341033,3.3507117,Mushin,Well,Mechanized Pump,NA,NA,Acceptable quality,1160,24920,0.046548956661316
6.6717683,4.52915,Odigbo,Well,Mechanized Pump,NA,NA,Acceptable quality,3087,3087,1
5.9288197,8.0943055,Abi,Well,Hand Pump,2012,Community Management,No because of Colour,21,61,0.344262295081967
6.1640688,7.8428775,Onicha,Well,Hand Pump,NA,Community Management,Acceptable quality,0,0,NA
6.027085,8.1190233,Ikwo,Spring,Mechanized Pump,NA,Community Management,No because of Taste,0,0,NA
6.1312883,6.06276,Orhionmwon,Well,Mechanized Pump,NA,NA,Acceptable quality,1786,1786,1
6.3555333,5.629535,Ikpoba-Okha,Well,Mechanized Pump,2012,NA,Acceptable quality,265,1891,0.140137493389741
6.8959248,7.3412949,Nsukka,Well,Mechanized Pump,1985,NA,Acceptable quality,319,319,1
6.9340167,7.6665983,Ogbadibo,Well,Hand Pump,NA,Community Management,No because of Colour,1457,1492,0.976541554959786
6.6027967,7.911655,Ado,Well,Hand Pump,NA,Community Management,Acceptable quality,135,1188,0.113636363636364
6.301298,7.5162505,Nkanu West,Well,Hand Pump,2004,NA,Acceptable quality,665,2284,0.291155866900175
6.3253383,6.031615,Orhionmwon,Well,Mechanized Pump,NA,Community Management,No because of Taste,3506,3506,1
6.1766476,8.0450768,Abakaliki,Well,Mechanized Pump,NA,School Management,Acceptable quality,0,0,NA
6.0640008,7.9950084,Ezza South,Well,Hand Pump,NA,NA,No because of Odour,0,0,NA
6.3164467,5.6419567,Ikpoba-Okha,Well,Mechanized Pump,NA,School Management,Acceptable quality,528,1718,0.307334109429569
6.4290231,2.7474318,Badagry,Well,Mechanized Pump,2009,Community Management,Acceptable quality,71,71,1
6.2475134,8.2648722,Abakaliki,Well,Hand Pump,NA,NA,Acceptable quality,0,0,NA
6.1205433,7.1799233,Orumba North,Well,Mechanized Pump,2014,Community Management,Acceptable quality,2196,2196,1
6.6104506,3.3047857,Ikeja,Well,Mechanized Pump,2011,NA,Acceptable quality,22,494,0.044534412955466
6.7667794,6.2573554,Esan Central,Well,Mechanized Pump,NA,NA,Acceptable quality,5291,5291,1
6.4971533,5.3943217,Ovia South-West,Well,Mechanized Pump,2009,Community Management,Acceptable quality,350,1536,0.227864583333333
5.996622,8.0249227,Abi,Well,Hand Pump,NA,NA,No because of Taste,0,0,NA
6.2664717,6.92381,Oyi,Well,Mechanized Pump,2011,Community Management,Acceptable quality,622,2861,0.217406501223348
6.1518,8.3175217,Obubra,Well,Hand Pump,NA,Other,No because of Colour,2791,12064,0.231349469496021
6.641185,3.32819,Agege,Well,Mechanized Pump,NA,NA,Acceptable quality,1270,8535,0.14879906268307
6.0004221,7.8515915,Ohaozara,Well,Hand Pump,NA,Community Management,No because of Colour,7,31,0.225806451612903
6.5180722,7.9217869,Ohaukwu,Well,Hand Pump,NA,NA,Acceptable quality,440,2036,0.216110019646365
6.5177283,9.1585517,Obanliku,Well,Hand Pump,NA,Community Management,No because of Taste,291,1368,0.212719298245614
6.3924013,7.1827685,Ezeagu,Well,Mechanized Pump,NA,NA,Acceptable quality,15068,15068,1
6.14763,8.180425,Ikwo,Well,Hand Pump,NA,NA,No because of Colour,0,0,NA
6.2194183,8.29963,Abakaliki,Well,Hand Pump,NA,NA,No because of Colour,0,0,NA
6.8010233,6.0210333,Owan East,Well,Mechanized Pump,NA,NA,Acceptable quality,4534,8386,0.540663009778202
6.8533417,5.7544517,Owan West,Well,Mechanized Pump,2013,Community Management,Acceptable quality,1602,3701,0.432855984868954
6.2534583,6.9295233,Oyi,Well,Mechanized Pump,2003,NA,Acceptable quality,1312,2341,0.560444254592055
6.6135567,3.27264,Alimosho,Well,Mechanized Pump,NA,Other,Acceptable quality,289,1520,0.190131578947368
6.169465,6.90605,Dunukofia,Well,Mechanized Pump,NA,NA,Acceptable quality,1997,2680,0.745149253731343
6.2014533,8.6332583,Ikom,Well,Hand Pump,NA,NA,Acceptable quality,412,3113,0.132348217153871
6.8691563,3.9424913,Ijebu North-East,Well,Mechanized Pump,2008,Direct Government Operation,Acceptable quality,9877,22632,0.436417462000707
6.8394633,8.8065617,Yala,Well,Hand Pump,1990,Direct Government Operation,Acceptable quality,623,2544,0.244889937106918
6.3483467,6.0625533,Uhunmwonde,Well,Mechanized Pump,2015,Community Management,No because of Taste,266,432,0.615740740740741
5.87561,8.8140267,Etung,Well,Mechanized Pump,NA,Community Management,Acceptable quality,535,1062,0.50376647834275
6.5171275,7.4149126,Udi,Well,Mechanized Pump,NA,Direct Government Operation,Acceptable quality,2215,2287,0.968517708788806
6.78734,5.58803,Ose,Well,Mechanized Pump,2006,Community Management,Acceptable quality,1998,6096,0.327755905511811
6.9996307,7.4980896,Igbo-eze North,Well,Mechanized Pump,NA,NA,No because of Colour,196,196,1
6.3246952,6.9342359,Anambra East,Well,Hand Pump,2013,Other,Acceptable quality,2285,4389,0.520619731146047
6.2947294,7.5657343,Nkanu West,Well,Hand Pump,2004,Community Management,Acceptable quality,1893,3554,0.532639279684862
6.5741817,4.638095,Okitipupa,Well,Mechanized Pump,NA,NA,Acceptable quality,1222,3069,0.398175301401108
6.282955,5.6355233,Ikpoba-Okha,Well,Mechanized Pump,2009,Community Management,Acceptable quality,3052,7574,0.402957486136784
6.2054051,8.0613566,Abakaliki,Well,Hand Pump,NA,NA,No because of Colour,0,0,NA
6.203645,8.222835,Abakaliki,Well,Hand Pump,NA,NA,No because of Odour,3870,14862,0.26039563988696
6.4815683,5.4488633,Ovia North-East,Well,Mechanized Pump,NA,NA,Acceptable quality,362,724,0.5
6.170591,6.9312729,Dunukofia,Well,Mechanized Pump,NA,NA,Acceptable quality,131,660,0.198484848484848
6.3373928,5.6198592,Ikpoba-Okha,Well,Mechanized Pump,NA,Community Management,Acceptable quality,68,782,0.08695652173913
6.1172,7.8364983,Onicha,Well,Hand Pump,NA,Community Management,Acceptable quality,0,0,NA
6.1144033,8.6571017,Ikom,Well,Hand Pump,2013,Community Management,No because of Odour,2549,2549,1
6.0617544,6.9722357,Anaocha,Well,Mechanized Pump,1983,NA,No because of Taste,13658,13658,1
6.0891947,7.8128661,Onicha,Well,Mechanized Pump,NA,NA,Acceptable quality,1356,5358,0.253079507278835
6.3239853,6.9307748,Anambra East,Well,Hand Pump,2013,Other,Acceptable quality,2898,4982,0.58169409875552
5.8065833,8.7060217,Etung,Well,Hand Pump,2007,Direct Government Operation,Acceptable quality,281,1214,0.231466227347611
6.47726,4.892825,Irele,Well,Mechanized Pump,NA,NA,Acceptable quality,1884,5551,0.339398306611421
6.8337287,6.5790816,Etsako Central,Spring,Mechanized Pump,NA,NA,No because of Taste,5115,5115,1
6.1121617,4.7811417,Ilaje,Spring,Mechanized Pump,2002,Direct Government Operation,No because of Taste,141,217,0.649769585253456
6.3169737,7.814411,Ishielu,Well,Hand Pump,NA,NA,No because of Taste,855,1011,0.845697329376855
6.358136,7.9169052,Ishielu,Well,Hand Pump,NA,NA,Acceptable quality,0,0,NA
5.0677342,8.1546037,Odukpani,Well,Hand Pump,NA,NA,Acceptable quality,13,101,0.128712871287129
6.4889717,4.8655783,Irele,Well,Hand Pump,NA,NA,Acceptable quality,2039,11429,0.178405809782133
6.1679595,7.8324329,Onicha,Well,Mechanized Pump,NA,NA,Acceptable quality,0,0,NA
6.0062174,7.2245667,Orumba South,Well,Mechanized Pump,NA,NA,No because of Colour,4462,4462,1
6.5961283,5.4367967,Ovia North-East,Well,Mechanized Pump,2013,NA,No because of Taste,150,438,0.342465753424658
6.3623647,5.6178674,Egor,Well,Mechanized Pump,2010,NA,Acceptable quality,324,2368,0.136824324324324
6.5006217,8.5556067,Ogoja,Well,Hand Pump,NA,Community Management,Acceptable quality,2494,2494,1
6.9604145,6.729925,Ibaji,Well,Mechanized Pump,2014,Direct Government Operation,No because of Colour,527,527,1
6.1335458,7.9990904,Ezza South,Well,Hand Pump,NA,Community Management,No because of Odour,0,0,NA
5.8985617,8.0664833,Yakurr,Well,Mechanized Pump,NA,Community Management,Acceptable quality,53,162,0.32716049382716
6.2144061,7.8529121,Ishielu,Well,Hand Pump,NA,NA,No because of Taste,0,0,NA
6.7850183,5.5887933,Ose,Well,Mechanized Pump,2001,NA,Acceptable quality,2263,6438,0.351506679092886
6.750665,4.93615,Odigbo,Well,Mechanized Pump,NA,NA,Acceptable quality,7793,7793,1
6.7147067,6.3643233,Esan North-East,Well,Mechanized Pump,NA,NA,No because of Taste,6615,6615,1
6.5841333,8.9622183,Ogoja,Well,Hand Pump,2000,NA,Acceptable quality,203,640,0.3171875
6.7632135,6.0480717,Esan West,Well,Mechanized Pump,NA,NA,Acceptable quality,586,2204,0.265880217785844
6.4784867,7.8970991,Ishielu,Well,Hand Pump,NA,Direct Government Operation,Acceptable quality,0,0,NA
6.3463867,4.9721533000000004,Irele,Well,Mechanized Pump,2007,NA,No because of Colour,0,0,NA
6.988948,8.2583248,Obi,Well,Hand Pump,NA,NA,Acceptable quality,724,724,1
6.9368442,6.958359,Igalamela-Odolu,Well,Hand Pump,2012,NA,No because of Taste,0,0,NA
6.2087367,6.1232017,Ika South,Well,Mechanized Pump,2000,NA,Acceptable quality,866,866,1
6.445025,7.8765,Ishielu,Well,Hand Pump,NA,Community Management,No because of Colour,10,24,0.416666666666667
6.8402467,8.803255,Yala,Well,Hand Pump,1999,NA,Acceptable quality,736,2261,0.325519681556833
6.08422,8.331065,Obubra,Well,Mechanized Pump,NA,NA,No because of Taste,423,692,0.611271676300578
5.9987914,8.0291145,Abi,Well,Mechanized Pump,1998,NA,No because of Taste,0,0,NA
6.060695,8.5158717,Ikom,Well,Mechanized Pump,NA,NA,Acceptable quality,342,342,1
6.64414,8.87505,Bekwarra,Well,Hand Pump,1992,Direct Government Operation,Acceptable quality,1329,3145,0.422575516693164
6.1770891,8.0367459,Ezza South,Well,Hand Pump,NA,Community Management,Acceptable quality,0,0,NA
6.2090193,8.0376598,Abakaliki,Well,Hand Pump,NA,NA,Acceptable quality,0,0,NA
6.6049467,6.2422967,Igueben,Well,Mechanized Pump,NA,NA,Acceptable quality,1674,5395,0.310287303058387
6.3552817,8.4141567,Yala,Well,Hand Pump,NA,Other,Acceptable quality,575,1446,0.397648686030429
6.44218,3.81924,Ibeju-Lekki,Well,Mechanized Pump,2009,NA,Acceptable quality,1823,1823,1
6.015645,6.44456,Aniocha South,Well,Hand Pump,2013,Other,Acceptable quality,4872,4872,1
6.4191347,2.707441,Badagry,Well,Hand Pump,1997,Community Management,Acceptable quality,5686,5686,1
6.8292431,8.1328548,Oju,Well,Hand Pump,NA,NA,Acceptable quality,474,1965,0.241221374045802
6.6050117,7.908755,Ado,Well,Hand Pump,NA,Community Management,No because of Colour,152,1323,0.114890400604686
6.2064483,7.9038933,Ezza North,Well,Hand Pump,NA,NA,Acceptable quality,0,0,NA
6.6545231,6.0464536,Uhunmwonde,Well,Mechanized Pump,NA,Direct Government Operation,Acceptable quality,117,231,0.506493506493506
6.3958969,8.2245775,Izzi,Well,Hand Pump,NA,Community Management,Acceptable quality,31,50,0.62
6.1478733,7.096265,Awka South,Well,Mechanized Pump,2007,NA,Acceptable quality,6194,9481,0.653306613226453
6.5519641,8.7193086,Ogoja,Well,Mechanized Pump,NA,NA,No because of Odour,245,320,0.765625
6.1964917,8.6266783,Ikom,Well,Hand Pump,NA,NA,Acceptable quality,516,3455,0.149348769898698
6.0059433,5.4646383,Warri North,Well,Mechanized Pump,NA,NA,No because of Colour,10816,29241,0.369891590574878
6.8488555,3.1932717,Ifo,Well,Mechanized Pump,NA,Community Management,Acceptable quality,12172,25193,0.48315008137181
6.5069508,6.2097065,Igueben,Well,Mechanized Pump,NA,Direct Government Operation,Acceptable quality,2968,5469,0.54269519107697906
6.2446497,6.9963096,Awka North,Well,Mechanized Pump,2012,Other,Acceptable quality,521,1445,0.360553633217993
6.92154,4.91171,Odigbo,Well,Hand Pump,NA,NA,Acceptable quality,205,205,1
6.2258833,6.9063683,Oyi,Well,Mechanized Pump,2014,NA,Acceptable quality,392,580,0.675862068965517
6.3037599,6.7616113,Anambra West,Well,Mechanized Pump,2010,NA,Acceptable quality,3976,13758,0.288995493531036
6.3847902,7.8667124,Ishielu,Well,Hand Pump,NA,NA,No because of Taste,0,0,NA
6.93854,3.915695,Ijebu North,Well,Hand Pump,NA,NA,No because of Colour,5132,11871,0.432314042624884
6.1403558,5.9607777,Orhionmwon,Well,Mechanized Pump,NA,NA,Acceptable quality,2105,2105,1
6.9825083,4.005005,Ijebu North,Well,Tapstand,NA,NA,No because of Taste,210,210,1
6.552685,9.3922917,Obanliku,Well,Mechanized Pump,2012,NA,Acceptable quality,232,232,1
6.2331683,7.928575,Ezza North,Well,Hand Pump,NA,NA,Acceptable quality,0,0,NA
6.5282446,7.7793825,Ishielu,Well,Hand Pump,NA,NA,No because of Taste,121,271,0.446494464944649
6.8356833,3.6382333,Shagamu,Well,Mechanized Pump,2007,Community Management,Acceptable quality,142,1162,0.122203098106713
6.6125317,7.9122533,Ado,Well,Hand Pump,NA,Community Management,Acceptable quality,69,810,0.085185185185185
6.0442583,7.75649,Ohaozara,Well,Hand Pump,NA,NA,Acceptable quality,34,473,0.071881606765328
6.8831205,4.0588278,Ijebu North-East,Well,Mechanized Pump,NA,Community Management,Acceptable quality,1361,1361,1
6.59968,6.2397783,Igueben,Well,Mechanized Pump,NA,NA,Acceptable quality,2370,6954,0.340811044003451
6.0178545,7.9081076,Onicha,Well,Hand Pump,NA,NA,No because of Odour,0,0,NA
6.527685,8.5735267,Yala,Well,Hand Pump,2015,Community Management,Acceptable quality,1380,1380,1
6.0151383,8.8366567,Etung,Well,Mechanized Pump,NA,NA,No because of Taste,161,556,0.289568345323741
6.8458367,5.7769467,Owan West,Well,Mechanized Pump,2011,NA,Acceptable quality,1757,6017,0.292005983048031
6.5025367,4.8206233,Okitipupa,Well,Mechanized Pump,2009,NA,Acceptable quality,3318,7066,0.469572601188791
